kabupaten_id,bencana_id,tanggal,korban_meninggal,korban_hilang,korban_luka,korban_mengungsi
3374,2,30/7/2014,0,0,0,0
3374,2,19/7/2014,0,0,0,0
3374,2,6/6/2014,0,0,0,0
3374,2,9/1/2013,0,0,0,0
3374,2,1/4/2012,0,0,0,0
3374,2,19/3/2012,0,0,0,0
3374,2,13/3/2012,0,0,0,0
3374,2,14/2/2012,0,0,0,0
3374,2,26/1/2012,1,0,0,0
3374,2,23/1/2012,2,0,0,0
3401,2,11/4/2016,0,0,0,0
3401,2,19/12/2013,0,0,0,0
3401,2,14/8/2012,0,0,0,0
3401,2,17/7/2012,0,0,0,0
3401,2,3/4/2012,0,0,2,0
3401,2,20/3/2012,0,0,0,0
3401,2,20/3/2012,0,0,0,0
3401,2,10/3/2012,0,0,0,0
3401,2,8/3/2012,0,0,0,0
3401,2,8/3/2012,0,0,0,0
3401,2,7/3/2012,0,0,0,0
3401,2,6/2/2012,0,0,0,0
3401,2,30/1/2012,0,0,0,0
3401,2,29/1/2012,0,0,0,0
3401,2,25/1/2012,0,0,0,0
3401,2,25/1/2012,0,0,0,0
3402,2,23/1/2016,0,0,0,0
3402,2,28/11/2015,0,0,1,0
3402,2,11/2/2015,0,0,0,0
3402,2,4/2/2015,0,0,0,0
3402,2,11/11/2013,1,0,0,0
3402,2,4/2/2013,0,0,0,0
3402,2,12/12/2012,0,0,0,0
3402,2,10/12/2012,0,0,1,0
3402,2,8/12/2012,0,0,0,0
3402,2,5/12/2012,0,0,0,0
3402,2,15/4/2012,0,0,0,0
3402,2,20/3/2012,0,0,0,0
3402,2,1/3/2012,0,0,0,0
3402,2,25/1/2012,1,0,0,0
3402,2,3/1/2012,0,0,0,0
3402,2,28/1/2011,0,0,0,0
3403,2,27/8/2016,0,0,0,0
3403,2,15/6/2016,0,0,0,0
3403,2,8/4/2016,0,0,0,6
3403,2,9/3/2016,0,0,0,0
3403,2,1/12/2015,0,0,0,0
3403,2,15/10/2015,0,0,0,0
3403,2,11/2/2015,0,0,0,0
3403,2,17/11/2014,0,0,0,0
3403,2,19/6/2014,0,0,0,0
3403,2,24/3/2014,0,0,0,0
3403,2,10/2/2014,0,0,2,0
3403,2,3/2/2014,0,0,0,0
3403,2,5/11/2013,0,0,0,0
3403,2,12/5/2013,0,0,0,0
3403,2,4/3/2013,0,0,0,0
3403,2,9/12/2012,0,0,0,0
3403,2,16/12/2011,0,0,0,0
3403,2,30/11/2011,0,0,0,90
3403,2,21/8/2011,0,0,0,0
3403,2,17/2/2011,0,0,0,0
3404,2,31/1/2016,0,0,0,0
3404,2,20/3/2016,0,0,0,0
3404,2,9/3/2016,0,0,0,0
3404,2,8/3/2016,0,0,0,0
3404,2,16/2/2016,0,0,0,0
3404,2,15/2/2016,0,0,0,0
3404,2,27/1/2016,0,0,0,20
3404,2,23/1/2016,0,0,0,0
3404,2,17/1/2016,0,0,0,0
3404,2,10/12/2015,0,0,0,0
3404,2,8/12/2015,0,0,0,0
3404,2,8/12/2015,0,0,0,0
3404,2,28/11/2015,0,0,0,0
3404,2,27/11/2015,0,0,0,0
3404,2,26/11/2015,0,0,0,0
3404,2,22/11/2015,0,0,0,0
3404,2,23/3/2015,3,0,0,0
3404,2,18/1/2015,0,0,0,0
3404,2,25/11/2014,0,0,0,0
3404,2,12/11/2014,0,0,0,0
3404,2,6/8/2014,0,0,0,0
3404,2,5/8/2014,2,0,1,0
3404,2,5/5/2014,0,0,0,0
3404,2,21/2/2014,0,0,0,0
3404,2,11/11/2013,0,0,0,0
3404,2,3/11/2013,0,0,0,0
3404,2,7/12/2012,0,0,22,0
3404,2,18/11/2012,0,0,0,0
3404,2,3/11/2012,0,0,0,0
3404,2,1/11/2012,0,0,1,0
3404,2,29/10/2012,0,0,0,0
3404,2,19/10/2012,0,0,0,0
3404,2,5/4/2012,0,0,0,0
3404,2,12/3/2012,0,0,1,0
3404,2,26/2/2012,0,0,2,0
3404,2,25/2/2012,0,0,0,0
3404,2,22/2/2012,0,0,0,0
3404,2,17/2/2012,0,0,1,0
3404,2,1/2/2012,0,0,0,0
3404,2,25/1/2012,0,0,0,0
3404,2,22/1/2012,0,0,0,0
3404,2,2/12/2011,0,0,4,0
3404,2,10/7/2011,0,0,0,0
3471,2,30/3/2016,2,0,4,0
3471,2,23/2/2015,1,0,0,0
3471,2,23/2/2013,0,0,0,0
3471,2,25/1/2011,0,0,0,0
3501,2,29/9/2016,0,0,0,0
3501,2,11/3/2015,0,0,0,0
3501,2,10/12/2014,0,0,0,0
3501,2,11/11/2014,0,0,0,0
3501,2,21/1/2014,0,0,0,0
3501,2,19/1/2014,0,0,0,0
3501,2,12/11/2013,0,0,0,0
3501,2,19/3/2013,0,0,0,0
3501,2,18/2/2011,0,0,0,0
3501,2,15/2/2011,0,0,0,0
3501,2,16/1/2011,0,0,0,0
3501,2,10/1/2011,0,0,0,0
3502,2,16/11/2015,0,0,0,0
3502,2,3/5/2016,0,0,0,0
3502,2,28/11/2015,0,0,0,0
3502,2,2/4/2015,0,0,0,0
3502,2,24/2/2015,0,0,0,0
3502,2,30/1/2013,1,0,0,0
3502,2,20/1/2013,0,0,0,0
3502,2,25/1/2012,0,0,0,0
3502,2,12/1/2011,0,0,0,0
3503,2,24/9/2016,0,0,0,0
3503,2,2/4/2016,0,0,0,0
3503,2,2/2/2016,0,0,0,0
3503,2,27/1/2016,0,0,0,0
3503,2,23/2/2015,0,0,0,0
3503,2,9/2/2015,0,0,0,0
3504,2,13/2/2015,0,0,0,0
3504,2,9/2/2015,0,0,0,0
3504,2,26/9/2016,0,0,0,0
3504,2,20/7/2016,0,0,0,0
3504,2,14/6/2016,0,0,0,0
3504,2,12/4/2016,0,0,0,0
3504,2,27/1/2016,0,0,1,0
3504,2,23/4/2015,0,0,0,0
3504,2,6/4/2015,0,0,0,0
3504,2,11/3/2015,0,0,0,0
3504,2,23/2/2015,0,0,0,0
3504,2,7/12/2014,0,0,0,0
3504,2,3/12/2014,0,0,0,0
3504,2,24/6/2014,0,0,0,0
3504,2,4/5/2014,0,0,0,0
3504,2,19/4/2014,0,0,0,0
3504,2,20/3/2014,0,0,0,0
3504,2,20/3/2014,0,0,0,0
3504,2,21/2/2014,0,0,0,0
3504,2,29/5/2013,0,0,0,0
3504,2,18/1/2013,0,0,2,0
3504,2,18/5/2012,1,0,3,0
3504,2,31/1/2012,0,0,0,0
3504,2,21/11/2011,0,0,0,0
3504,2,20/11/2011,0,0,0,0
3504,2,24/4/2011,0,0,0,0
3504,2,1/4/2011,0,0,0,0
3505,2,11/7/2016,0,0,0,0
3505,2,30/5/2016,0,0,0,0
3505,2,27/5/2016,0,0,0,0
3505,2,30/3/2016,0,0,0,0
3505,2,27/1/2016,0,0,0,0
3505,2,29/11/2015,0,0,0,0
3505,2,28/11/2015,0,0,2,0
3505,2,23/2/2015,0,0,0,0
3505,2,17/3/2014,0,0,0,0
3505,2,21/2/2014,0,0,0,0
3505,2,28/10/2013,0,0,0,0
3506,2,17/2/2016,0,0,0,0
3506,2,14/2/2016,0,0,3,0
3506,2,3/12/2015,0,0,0,0
3506,2,26/11/2015,0,0,0,0
3506,2,21/11/2015,0,0,0,0
3506,2,1/4/2015,0,0,0,0
3506,2,20/1/2015,0,0,0,0
3506,2,15/4/2013,0,0,0,0
3506,2,25/1/2012,2,0,3,0
3506,2,16/1/2012,1,0,0,0
3506,2,10/11/2011,0,0,0,0
3506,2,21/10/2011,0,0,6,0
3507,2,15/4/2016,0,0,0,0
3507,2,19/1/2016,0,0,0,0
3507,2,6/4/2015,1,0,0,0
3507,2,24/2/2015,0,0,1,0
3507,2,30/1/2015,0,0,0,0
3507,2,15/11/2014,0,0,0,0
3507,2,21/1/2014,0,0,0,0
3507,2,20/1/2014,0,0,0,0
3507,2,12/11/2013,0,0,0,0
3507,2,29/10/2013,0,0,0,0
3507,2,15/4/2013,0,0,0,0
3507,2,12/2/2013,0,0,0,0
3507,2,18/12/2012,0,0,0,0
3507,2,10/12/2012,0,0,0,0
3507,2,10/12/2012,0,0,0,0
3507,2,3/11/2012,0,0,0,0
3507,2,6/11/2011,0,0,0,0
3507,2,21/10/2011,0,0,6,0
3507,2,24/3/2011,0,0,0,0
3507,2,20/3/2011,0,0,0,0
3507,2,13/1/2011,0,0,0,0
3507,2,12/1/2011,0,0,3,0
3508,2,27/5/2016,0,0,0,0
3508,2,12/4/2016,0,0,0,0
3508,2,30/3/2016,0,0,3,0
3508,2,17/2/2016,0,0,0,0
3508,2,24/1/2016,0,0,1,0
3508,2,23/1/2016,0,0,0,0
3508,2,30/6/2015,0,0,0,0
3508,2,6/4/2015,0,0,0,0
3508,2,3/4/2015,0,0,0,0
3508,2,23/2/2015,1,0,0,0
3508,2,12/2/2015,0,0,0,0
3508,2,8/9/2014,0,0,0,0
3508,2,2/4/2014,0,0,0,0
3508,2,3/2/2014,0,0,0,0
3508,2,13/1/2014,0,0,0,0
3508,2,16/11/2013,0,0,0,0
3508,2,3/11/2013,0,0,0,0
3508,2,6/5/2013,0,0,0,0
3508,2,16/1/2011,0,0,1,0
3508,2,13/1/2011,0,0,0,0
3509,2,6/4/2016,1,0,5,0
3509,2,5/4/2016,0,0,0,0
3509,2,30/3/2016,0,0,0,0
3509,2,20/3/2016,0,0,0,0
3509,2,27/1/2016,0,0,0,0
3509,2,23/11/2015,0,0,0,0
3509,2,19/11/2015,0,0,0,0
3509,2,14/11/2015,0,0,0,0
3509,2,14/10/2015,0,0,0,0
3509,2,7/10/2015,0,0,2,0
3509,2,5/2/2015,0,0,0,0
3509,2,21/12/2014,0,0,0,0
3509,2,22/11/2014,0,0,0,0
3509,2,8/11/2014,0,0,0,0
3509,2,5/11/2014,0,0,0,0
3509,2,20/5/2014,0,0,0,0
3509,2,15/5/2014,0,0,0,0
3509,2,15/3/2014,0,0,0,0
3509,2,18/1/2014,0,0,0,0
3509,2,29/3/2013,1,0,11,0
3509,2,2/12/2011,0,0,0,0
3509,2,10/11/2011,0,0,0,0
3509,2,22/10/2011,0,0,0,0
3509,2,20/10/2011,0,0,0,0
3510,2,21/7/2016,0,0,0,0
3510,2,2/2/2016,1,0,0,0
3510,2,10/11/2015,0,0,0,0
3510,2,11/2/2015,0,0,0,0
3510,2,29/1/2014,0,0,4,15
3510,2,27/1/2014,0,0,0,0
3510,2,22/1/2014,0,0,0,0
3510,2,29/10/2013,0,0,0,0
3510,2,13/5/2013,0,0,0,0
3510,2,29/1/2013,0,0,0,0
3510,2,12/7/2011,0,0,0,0
3511,2,17/1/2016,0,0,0,0
3511,2,3/12/2015,0,0,0,0
3511,2,16/11/2015,0,0,0,0
3511,2,5/4/2015,0,0,0,0
3511,2,2/4/2015,0,0,0,0
3511,2,5/2/2015,0,0,0,0
3511,2,16/12/2014,0,0,0,0
3511,2,7/11/2014,0,0,0,0
3511,2,6/11/2014,0,0,0,0
3511,2,12/1/2011,0,0,0,0
3512,2,19/8/2016,0,0,0,0
3512,2,28/5/2016,0,0,0,0
3512,2,12/5/2016,0,0,1,0
3512,2,12/3/2016,0,0,0,0
3512,2,22/2/2016,0,0,0,2
3512,2,25/1/2016,0,0,0,0
3512,2,24/10/2015,0,0,0,0
3512,2,30/9/2015,0,0,0,0
3512,2,21/9/2015,0,0,0,0
3512,2,15/4/2015,0,0,2,0
3512,2,13/4/2015,0,0,0,0
3512,2,21/2/2015,0,0,0,0
3512,2,27/1/2015,0,0,0,0
3512,2,2/1/2015,0,0,0,0
3512,2,25/11/2014,0,0,0,0
3512,2,13/8/2014,0,0,0,0
3512,2,4/8/2014,0,0,0,0
3512,2,13/5/2014,0,0,0,0
3512,2,12/5/2014,0,0,1,0
3512,2,13/4/2014,0,0,0,0
3512,2,27/1/2014,0,0,0,0
3512,2,23/12/2013,0,0,0,0
3512,2,12/12/2013,0,0,0,0
3512,2,9/10/2013,0,0,0,0
3512,2,7/10/2013,0,0,0,0
3512,2,4/3/2013,0,0,0,0
3512,2,25/1/2012,0,0,0,0
3512,2,8/12/2011,0,0,0,0
3512,2,10/11/2011,1,0,1,0
3512,2,28/7/2011,0,0,0,0
3512,2,5/4/2011,0,0,0,0
3512,2,13/1/2011,0,0,4,0
3513,2,21/3/2016,0,0,0,0
3513,2,3/2/2016,0,0,0,0
3513,2,29/11/2015,0,0,0,0
3513,2,2/3/2015,0,0,0,0
3513,2,23/2/2015,0,0,0,0
3513,2,13/1/2015,0,0,0,0
3513,2,10/1/2015,0,0,0,0
3513,2,28/2/2013,0,0,0,0
3513,2,30/1/2013,0,0,0,0
3513,2,13/2/2011,0,0,0,0
3513,2,12/1/2011,0,0,0,0
3513,2,8/1/2011,0,0,0,0
3514,2,26/12/2015,0,0,0,0
3514,2,26/12/2015,0,0,0,0
3514,2,24/2/2015,0,0,2,0
3514,2,1/2/2015,0,0,0,0
3514,2,8/10/2014,0,0,0,0
3514,2,26/11/2013,0,0,0,0
3514,2,28/2/2013,0,0,9,0
3514,2,14/1/2013,0,0,0,0
3514,2,25/1/2012,1,0,1,0
3514,2,31/3/2011,0,0,0,0
3515,2,28/12/2015,0,0,0,0
3515,2,23/4/2015,0,0,0,0
3515,2,12/4/2015,0,0,5,0
3515,2,24/2/2015,0,0,0,0
3515,2,20/12/2014,0,0,0,0
3515,2,4/12/2014,0,0,0,0
3515,2,28/11/2014,0,0,0,0
3515,2,9/3/2014,0,0,0,0
3515,2,16/5/2013,0,0,0,0
3515,2,12/3/2013,0,0,0,0
3515,2,5/2/2013,0,0,0,0
3515,2,28/1/2013,0,0,0,0
3515,2,25/1/2013,0,0,0,0
3515,2,1/1/2013,0,0,0,0
3515,2,23/3/2012,0,0,0,0
3515,2,23/6/2011,0,0,0,0
3515,2,10/6/2011,0,0,0,0
3515,2,10/4/2011,0,0,4,0
3515,2,6/4/2011,0,0,0,0
3515,2,7/1/2011,0,0,0,0
3515,2,1/1/2011,0,0,0,0
3516,2,22/3/2016,0,0,0,0
3516,2,13/3/2016,0,0,0,0
3516,2,10/11/2015,0,0,0,0
3516,2,24/2/2015,0,0,0,0
3516,2,12/3/2013,0,0,0,0
3516,2,8/3/2013,0,0,0,0
3516,2,30/10/2011,0,0,0,0
3516,2,8/10/2011,0,0,0,0
3516,2,12/3/2011,0,0,0,0
3517,2,10/12/2015,0,0,0,0
3517,2,19/1/2015,0,0,0,0
3517,2,25/11/2014,0,0,3,0
3517,2,22/4/2013,0,0,1,0
3517,2,10/12/2012,0,0,0,0
3517,2,25/1/2012,0,0,0,0
3517,2,31/10/2011,0,0,0,0
3517,2,31/7/2011,0,0,0,0
3518,2,29/9/2016,0,0,0,0
3518,2,31/3/2016,0,0,0,0
3518,2,13/3/2016,0,0,1,0
3518,2,27/1/2016,0,0,0,0
3518,2,3/12/2015,0,0,0,0
3518,2,1/12/2015,0,0,0,5
3518,2,23/11/2015,1,0,2,0
3518,2,2/3/2015,0,0,0,0
3518,2,5/2/2015,0,0,0,0
3518,2,25/1/2015,0,0,0,0
3518,2,22/1/2015,0,0,0,0
3518,2,9/12/2014,0,0,0,0
3518,2,25/11/2014,0,0,1,0
3518,2,24/11/2014,0,0,0,0
3518,2,11/11/2013,2,0,0,0
3518,2,19/10/2013,1,0,3,0
3518,2,4/10/2011,0,0,0,0
3518,2,25/1/2011,0,0,0,0
3519,2,31/3/2016,0,0,0,0
3519,2,18/3/2016,0,0,0,0
3519,2,14/11/2014,0,0,0,0
3519,2,12/11/2014,0,0,0,0
3519,2,2/4/2014,0,0,0,0
3519,2,10/12/2013,0,0,0,0
3519,2,27/10/2013,0,0,2,0
3519,2,21/1/2013,0,0,0,0
3519,2,16/12/2011,0,0,0,0
3519,2,21/11/2011,0,0,1,0
3519,2,20/10/2011,0,0,0,0
3519,2,15/5/2011,0,0,0,0
3519,2,20/3/2011,0,0,0,0
3520,2,28/11/2015,0,0,0,0
3520,2,8/11/2015,0,0,0,0
3520,2,25/1/2015,0,0,0,0
3520,2,23/1/2015,0,0,0,0
3520,2,7/11/2013,0,0,0,0
3520,2,25/1/2012,0,0,0,0
3520,2,31/10/2011,0,0,0,0
3520,2,23/10/2011,0,0,0,0
3520,2,9/8/2011,0,0,0,0
3520,2,9/1/2011,0,0,0,0
3521,2,25/2/2016,0,0,1,0
3521,2,15/2/2016,0,0,0,0
3521,2,29/11/2015,0,0,0,0
3521,2,17/11/2015,1,0,0,0
3521,2,26/2/2015,0,0,0,0
3521,2,25/1/2015,0,0,0,0
3521,2,27/12/2014,1,0,0,0
3521,2,10/11/2014,0,0,1,0
3521,2,7/11/2014,0,0,0,0
3521,2,7/11/2014,0,0,0,0
3521,2,12/5/2014,0,0,0,0
3521,2,6/11/2013,0,0,0,0
3521,2,5/11/2013,0,0,0,0
3521,2,24/10/2013,0,0,1,0
3521,2,18/3/2013,0,0,0,0
3521,2,25/1/2012,0,0,0,0
3521,2,4/12/2011,0,0,0,0
3522,2,25/2/2016,0,0,0,0
3522,2,11/2/2016,0,0,0,0
3522,2,25/1/2016,0,0,0,0
3522,2,22/1/2016,0,0,0,0
3522,2,17/1/2016,0,0,0,0
3522,2,18/12/2015,0,0,0,0
3522,2,11/12/2015,0,0,0,0
3522,2,2/12/2015,0,0,1,0
3522,2,1/12/2015,0,0,0,0
3522,2,30/11/2015,0,0,0,0
3522,2,29/11/2015,0,0,0,0
3522,2,26/11/2015,0,0,1,0
3522,2,21/11/2015,0,0,0,0
3522,2,18/11/2015,0,0,0,0
3522,2,17/11/2015,0,0,0,0
3522,2,12/11/2015,0,0,0,0
3522,2,11/11/2015,0,0,0,0
3522,2,9/11/2015,0,0,0,0
3522,2,4/11/2015,0,0,0,0
3522,2,1/11/2015,0,0,0,0
3522,2,10/9/2015,0,0,0,0
3522,2,3/3/2015,0,0,0,0
3522,2,23/2/2015,1,0,3,0
3522,2,17/2/2015,0,0,0,0
3522,2,10/2/2015,0,0,0,0
3522,2,7/2/2015,0,0,0,0
3522,2,6/2/2015,0,0,0,0
3522,2,6/2/2015,0,0,0,0
3522,2,6/2/2015,0,0,0,0
3522,2,6/2/2015,0,0,1,0
3522,2,5/2/2015,0,0,3,0
3522,2,17/1/2015,0,0,0,0
3522,2,2/1/2015,0,0,0,0
3522,2,28/11/2014,0,0,0,0
3522,2,8/11/2014,0,0,0,0
3522,2,7/11/2014,0,0,2,0
3522,2,25/4/2014,0,0,0,0
3522,2,4/4/2014,0,0,0,0
3522,2,14/2/2014,0,0,0,0
3522,2,5/11/2013,0,0,0,0
3522,2,23/10/2013,0,0,0,0
3522,2,22/10/2013,0,0,0,0
3522,2,20/10/2013,0,0,2,0
3522,2,14/3/2013,0,0,0,0
3522,2,24/12/2012,0,0,0,0
3522,2,10/12/2012,0,0,0,0
3522,2,8/12/2012,0,0,0,0
3522,2,4/12/2012,0,0,0,0
3522,2,2/12/2012,0,0,0,0
3522,2,22/11/2012,0,0,0,0
3522,2,21/11/2012,0,0,0,0
3522,2,20/11/2012,0,0,0,0
3522,2,19/11/2012,0,0,0,0
3522,2,17/11/2012,0,0,0,0
3522,2,15/11/2012,0,0,0,0
3522,2,14/11/2012,0,0,0,0
3522,2,10/11/2012,0,0,0,0
3522,2,9/11/2012,0,0,0,0
3522,2,6/11/2012,0,0,0,0
3522,2,5/11/2012,0,0,0,0
3522,2,4/11/2012,0,0,0,0
3522,2,3/11/2012,0,0,0,0
3522,2,29/10/2012,0,0,0,0
3522,2,9/10/2012,0,0,0,0
3522,2,8/10/2012,0,0,0,0
3522,2,6/10/2012,0,0,0,0
3522,2,14/1/2012,0,0,0,0
3522,2,11/12/2011,0,0,0,0
3522,2,5/12/2011,0,0,0,0
3522,2,16/11/2011,0,0,0,0
3522,2,31/10/2011,0,0,0,0
3522,2,28/10/2011,0,0,0,0
3522,2,21/10/2011,0,0,0,0
3522,2,20/10/2011,0,0,0,0
3522,2,14/9/2011,0,0,0,0
3522,2,6/5/2011,0,0,0,0
3522,2,7/4/2011,0,0,0,0
3522,2,21/3/2011,0,0,0,0
3522,2,12/3/2011,0,0,0,0
3522,2,5/3/2011,1,0,0,0
3522,2,21/2/2011,0,0,0,0
3522,2,18/2/2011,0,0,0,0
3522,2,31/1/2011,0,0,0,0
3522,2,22/1/2011,0,0,0,0
3523,2,14/6/2016,0,0,0,0
3523,2,14/6/2016,0,0,0,0
3523,2,9/3/2016,0,0,1,0
3523,2,25/2/2016,0,0,0,0
3523,2,15/12/2015,0,0,0,0
3523,2,29/11/2015,0,0,1,0
3523,2,28/11/2015,0,0,0,0
3523,2,2/2/2015,0,0,0,0
3523,2,17/12/2014,0,0,1,0
3523,2,28/11/2014,0,0,0,0
3523,2,24/11/2014,0,0,0,0
3523,2,24/6/2014,0,0,0,0
3523,2,5/3/2014,0,0,0,0
3523,2,15/2/2014,0,0,0,0
3523,2,8/11/2013,0,0,0,0
3523,2,11/12/2012,0,0,0,0
3523,2,2/4/2011,1,0,0,0
3523,2,28/2/2011,0,0,0,0
3523,2,12/1/2011,0,0,0,0
3524,2,2/12/2015,0,0,0,0
3524,2,14/11/2014,1,0,0,0
3524,2,25/10/2013,0,0,0,0
3524,2,22/12/2011,0,0,0,0
3524,2,18/11/2011,0,0,0,0
3524,2,18/8/2011,0,0,0,0
3524,2,2/1/2011,0,0,0,0
3524,2,2/1/2011,0,0,0,0
3524,2,1/1/2011,0,0,0,0
3525,2,21/9/2016,0,0,0,0
3525,2,2/3/2016,0,0,0,0
3525,2,29/11/2014,0,0,0,0
3525,2,20/2/2014,0,0,0,0
3526,2,22/7/2016,0,0,0,0
3526,2,29/4/2016,0,0,0,0
3526,2,27/1/2016,0,0,0,0
3526,2,3/12/2015,0,0,0,0
3526,2,12/11/2015,3,0,1,0
3526,2,24/11/2014,0,0,1,0
3526,2,12/11/2013,0,0,0,0
3526,2,11/11/2013,0,0,0,0
3526,2,29/10/2013,0,0,0,0
3526,2,28/5/2013,0,0,0,0
3526,2,10/2/2012,0,0,0,0
3526,2,2/2/2012,0,0,0,0
3526,2,25/1/2012,0,0,0,0
3526,2,24/1/2012,0,0,0,0
3526,2,2/1/2012,0,0,0,0
3526,2,1/1/2012,0,0,0,0
3526,2,2/12/2011,0,0,0,0
3526,2,30/11/2011,0,0,0,0
3526,2,28/11/2011,0,0,0,0
3526,2,21/10/2011,0,0,0,0
3526,2,29/1/2011,0,0,0,0
3526,2,12/1/2011,0,0,0,0
3526,2,12/1/2011,0,0,0,0
3526,2,6/1/2011,0,0,0,0
3526,2,2/1/2011,0,0,0,0
3527,2,25/1/2016,0,0,0,0
3527,2,26/11/2015,0,0,2,0
3527,2,16/11/2015,0,0,1,0
3527,2,16/10/2015,0,0,0,0
3527,2,17/2/2015,0,0,0,0
3527,2,16/1/2015,0,0,3,0
3527,2,13/11/2014,0,0,0,0
3527,2,12/11/2014,0,0,0,0
3527,2,13/1/2014,0,0,0,0
3527,2,4/1/2014,0,0,2,0
3527,2,23/10/2013,0,0,1,0
3527,2,25/2/2013,0,0,0,0
3527,2,4/10/2011,0,0,0,0
3527,2,12/1/2011,0,0,2,0
3528,2,27/5/2016,0,0,0,0
3528,2,10/3/2016,0,0,0,0
3528,2,10/3/2016,0,0,0,0
3528,2,25/1/2016,0,0,0,0
3528,2,19/1/2016,0,0,0,0
3528,2,3/12/2015,0,0,0,0
3528,2,3/12/2015,0,0,0,0
3528,2,25/11/2015,0,0,0,0
3528,2,10/11/2015,0,0,3,0
3528,2,15/9/2015,0,0,0,0
3528,2,26/2/2015,0,0,1,0
3528,2,19/2/2015,0,0,0,0
3528,2,11/11/2014,0,0,0,0
3528,2,10/4/2014,0,0,0,0
3528,2,12/3/2014,0,0,0,0
3528,2,18/2/2014,0,0,0,0
3528,2,22/1/2014,0,0,0,0
3528,2,30/12/2013,0,0,0,0
3528,2,26/11/2013,0,0,0,0
3528,2,1/5/2013,0,0,0,0
3528,2,3/12/2011,1,0,8,0
3528,2,31/10/2011,0,0,0,0
3528,2,25/4/2011,1,0,14,0
3528,2,12/1/2011,0,0,0,0
3529,2,22/7/2016,0,0,0,0
3529,2,8/2/2016,0,0,3,0
3529,2,18/2/2015,0,0,0,0
3529,2,1/12/2014,0,0,1,0
3529,2,3/3/2014,0,0,1,0
3529,2,27/2/2014,0,0,0,0
3529,2,22/1/2014,0,0,0,0
3529,2,15/6/2013,1,0,0,0
3529,2,16/3/2013,0,0,0,0
3529,2,25/4/2011,0,0,0,0
3529,2,12/3/2011,0,0,0,0
3529,2,13/1/2011,0,0,0,0
3529,2,12/1/2011,0,0,0,0
3529,2,8/1/2011,0,0,0,0
3571,2,3/12/2015,0,0,0,0
3571,2,20/11/2015,0,0,0,0
3573,2,12/5/2016,0,0,0,0
3573,2,27/1/2016,0,0,0,0
3573,2,23/3/2014,0,0,0,0
3573,2,22/3/2014,0,0,0,0
3575,2,25/1/2016,0,0,0,0
3575,2,9/12/2013,0,0,1,0
3577,2,19/3/2016,0,0,0,0
3577,2,28/11/2015,0,0,0,0
3577,2,14/11/2015,0,0,0,0
3578,2,20/2/2015,0,0,0,0
3578,2,9/12/2014,1,0,0,0
3578,2,25/12/2012,0,0,0,0
3578,2,24/3/2012,0,0,0,0
3578,2,4/12/2011,0,0,0,0
3578,2,3/6/2011,0,0,0,0
3579,2,31/3/2015,0,0,0,0
3579,2,19/12/2014,0,0,0,0
3579,2,19/10/2014,0,0,2,0
3579,2,28/1/2013,0,0,0,0
3001,2,26/11/2015,0,0,0,0
3001,2,24/11/2015,0,0,0,0
3001,2,18/11/2015,0,0,0,0
3001,2,13/11/2015,0,0,0,0
3001,2,22/5/2014,0,0,0,0
3001,2,24/2/2013,0,0,0,0
3001,2,23/2/2013,0,0,0,0
3001,2,23/6/2012,0,0,0,0
3001,2,20/5/2012,0,0,0,0
3001,2,9/4/2012,0,0,0,0
3001,2,28/1/2012,0,0,0,0
3001,2,25/1/2012,0,0,0,0
3001,2,17/10/2011,0,0,0,0
3002,2,11/9/2016,0,0,0,0
3002,2,24/1/2016,0,0,0,6
3002,2,14/12/2015,0,0,0,0
3002,2,28/11/2015,0,0,0,0
3002,2,18/11/2015,0,0,0,0
3002,2,11/11/2015,0,2,0,0
3002,2,3/11/2015,0,0,0,0
3002,2,14/10/2015,0,0,0,0
3002,2,9/6/2015,0,0,0,0
3002,2,3/6/2015,0,0,0,0
3002,2,27/2/2015,0,0,0,0
3002,2,13/2/2015,0,0,0,0
3002,2,27/1/2015,0,0,0,0
3002,2,4/8/2014,0,0,0,0
3002,2,6/7/2014,0,0,0,0
3002,2,10/6/2014,0,0,0,0
3002,2,23/5/2014,0,0,0,0
3002,2,22/5/2014,0,0,0,0
3002,2,30/4/2014,0,0,0,0
3002,2,13/4/2014,0,0,0,0
3002,2,16/3/2014,0,0,0,0
3002,2,10/11/2013,0,0,0,0
3002,2,22/10/2013,0,0,0,0
3002,2,21/10/2013,1,0,0,0
3002,2,10/9/2012,0,0,0,0
3002,2,16/4/2012,0,0,0,0
3002,2,13/4/2012,0,0,0,0
3002,2,10/3/2012,0,0,0,0
3002,2,13/11/2011,0,0,0,0
3002,2,26/10/2011,0,0,0,0
3003,2,9/7/2013,0,0,0,0
3003,2,5/7/2013,0,0,0,0
3003,2,3/5/2012,0,0,0,0
3003,2,25/1/2012,0,0,11,0
3004,2,30/7/2015,0,0,0,0
3004,2,27/4/2015,0,0,0,0
3004,2,7/1/2015,0,0,0,0
3004,2,2/1/2015,0,0,0,0
3004,2,27/11/2014,0,0,0,0
3004,2,23/11/2014,0,0,0,0
3004,2,14/11/2014,0,0,0,0
3004,2,24/2/2013,0,0,0,0
3004,2,5/3/2012,0,0,0,0
3004,2,29/1/2012,1,0,26,0
3072,2,5/1/2015,0,0,0,0
3073,2,20/12/2015,0,0,0,0
3073,2,30/7/2015,0,0,0,0
